370,2013-07-27T00:00:00.000+05:30,4791
371,2013-07-27T00:00:00.000+05:30,4428
378,2013-07-27T00:00:00.000+05:30,10071
379,2013-07-27T00:00:00.000+05:30,8735
380,2013-07-27T00:00:00.000+05:30,9505
383,2013-07-27T00:00:00.000+05:30,10509
391,2013-07-27T00:00:00.000+05:30,5816
394,2013-07-27T00:00:00.000+05:30,76
402,2013-07-27T00:00:00.000+05:30,9547
417,2013-07-27T00:00:00.000+05:30,11491
419,2013-07-27T00:00:00.000+05:30,8987
425,2013-07-27T00:00:00.000+05:30,10481
430,2013-07-27T00:00:00.000+05:30,10779
434,2013-07-27T00:00:00.000+05:30,11390
441,2013-07-27T00:00:00.000+05:30,5239
446,2013-07-27T00:00:00.000+05:30,7620
454,2013-07-27T00:00:00.000+05:30,5933
457,2013-07-27T00:00:00.000+05:30,4036
460,2013-07-27T00:00:00.000+05:30,2521
465,2013-07-27T00:00:00.000+05:30,1255
467,2013-07-27T00:00:00.000+05:30,1719
470,2013-07-27T00:00:00.000+05:30,6410
474,2013-07-27T00:00:00.000+05:30,8349
476,2013-07-27T00:00:00.000+05:30,6020
484,2013-07-27T00:00:00.000+05:30,2409
485,2013-07-27T00:00:00.000+05:30,3976
488,2013-07-27T00:00:00.000+05:30,10143
489,2013-07-27T00:00:00.000+05:30,2030
492,2013-07-27T00:00:00.000+05:30,2499
494,2013-07-27T00:00:00.000+05:30,8121
498,2013-07-27T00:00:00.000+05:30,6828
503,2013-07-27T00:00:00.000+05:30,6377
507,2013-07-27T00:00:00.000+05:30,4730
510,2013-07-28T00:00:00.000+05:30,7533
514,2013-07-28T00:00:00.000+05:30,10962
515,2013-07-28T00:00:00.000+05:30,5921
531,2013-07-28T00:00:00.000+05:30,1950
539,2013-07-28T00:00:00.000+05:30,7673
544,2013-07-28T00:00:00.000+05:30,281
550,2013-07-28T00:00:00.000+05:30,9666
555,2013-07-28T00:00:00.000+05:30,976
565,2013-07-28T00:00:00.000+05:30,3850
578,2013-07-28T00:00:00.000+05:30,2529
584,2013-07-28T00:00:00.000+05:30,1263
585,2013-07-28T00:00:00.000+05:30,8399
594,2013-07-28T00:00:00.000+05:30,1946
596,2013-07-28T00:00:00.000+05:30,8352
597,2013-07-28T00:00:00.000+05:30,11558
598,2013-07-28T00:00:00.000+05:30,11344
604,2013-07-28T00:00:00.000+05:30,6930
610,2013-07-28T00:00:00.000+05:30,1866
612,2013-07-28T00:00:00.000+05:30,11854
618,2013-07-28T00:00:00.000+05:30,12037
624,2013-07-28T00:00:00.000+05:30,1821
627,2013-07-28T00:00:00.000+05:30,7859
631,2013-07-28T00:00:00.000+05:30,9381
636,2013-07-28T00:00:00.000+05:30,10371
643,2013-07-28T00:00:00.000+05:30,64
644,2013-07-28T00:00:00.000+05:30,7295
648,2013-07-28T00:00:00.000+05:30,4551
650,2013-07-28T00:00:00.000+05:30,4170
652,2013-07-28T00:00:00.000+05:30,8732
655,2013-07-28T00:00:00.000+05:30,1206
657,2013-07-28T00:00:00.000+05:30,1393
671,2013-07-28T00:00:00.000+05:30,7926
672,2013-07-29T00:00:00.000+05:30,1670
673,2013-07-29T00:00:00.000+05:30,2157
676,2013-07-29T00:00:00.000+05:30,5653
677,2013-07-29T00:00:00.000+05:30,5182
681,2013-07-29T00:00:00.000+05:30,7524
683,2013-07-29T00:00:00.000+05:30,7183
687,2013-07-29T00:00:00.000+05:30,11639
688,2013-07-29T00:00:00.000+05:30,5097
690,2013-07-29T00:00:00.000+05:30,7279
691,2013-07-29T00:00:00.000+05:30,517
696,2013-07-29T00:00:00.000+05:30,11166
699,2013-07-29T00:00:00.000+05:30,7472
701,2013-07-29T00:00:00.000+05:30,9742
703,2013-07-29T00:00:00.000+05:30,1871
711,2013-07-29T00:00:00.000+05:30,4688
725,2013-07-29T00:00:00.000+05:30,3837
734,2013-07-29T00:00:00.000+05:30,1995
743,2013-07-29T00:00:00.000+05:30,2030
747,2013-07-29T00:00:00.000+05:30,4788
749,2013-07-29T00:00:00.000+05:30,9270
750,2013-07-29T00:00:00.000+05:30,4293
757,2013-07-29T00:00:00.000+05:30,1648
758,2013-07-29T00:00:00.000+05:30,1244
769,2013-07-29T00:00:00.000+05:30,11749
773,2013-07-29T00:00:00.000+05:30,10414
775,2013-07-29T00:00:00.000+05:30,3547
776,2013-07-29T00:00:00.000+05:30,3180
779,2013-07-29T00:00:00.000+05:30,2004
784,2013-07-29T00:00:00.000+05:30,3321
790,2013-07-29T00:00:00.000+05:30,103
799,2013-07-29T00:00:00.000+05:30,4675
801,2013-07-29T00:00:00.000+05:30,532
803,2013-07-29T00:00:00.000+05:30,5569
805,2013-07-29T00:00:00.000+05:30,8259
808,2013-07-29T00:00:00.000+05:30,10509
811,2013-07-29T00:00:00.000+05:30,10491
812,2013-07-29T00:00:00.000+05:30,7073
813,2013-07-29T00:00:00.000+05:30,2027
815,2013-07-29T00:00:00.000+05:30,11713
816,2013-07-29T00:00:00.000+05:30,794
824,2013-07-29T00:00:00.000+05:30,277
827,2013-07-29T00:00:00.000+05:30,11167
829,2013-07-29T00:00:00.000+05:30,8977
833,2013-07-29T00:00:00.000+05:30,4076
837,2013-07-29T00:00:00.000+05:30,7715
841,2013-07-29T00:00:00.000+05:30,8410
842,2013-07-29T00:00:00.000+05:30,4038
844,2013-07-29T00:00:00.000+05:30,6061
852,2013-07-29T00:00:00.000+05:30,11564
853,2013-07-29T00:00:00.000+05:30,5542
855,2013-07-29T00:00:00.000+05:30,4535
869,2013-07-29T00:00:00.000+05:30,8657
874,2013-07-29T00:00:00.000+05:30,6230
876,2013-07-29T00:00:00.000+05:30,7325
877,2013-07-29T00:00:00.000+05:30,5012
888,2013-07-30T00:00:00.000+05:30,6610
896,2013-07-30T00:00:00.000+05:30,478
901,2013-07-30T00:00:00.000+05:30,10184
912,2013-07-30T00:00:00.000+05:30,3076
918,2013-07-30T00:00:00.000+05:30,780
921,2013-07-30T00:00:00.000+05:30,12
924,2013-07-30T00:00:00.000+05:30,6615
930,2013-07-30T00:00:00.000+05:30,954
935,2013-07-30T00:00:00.000+05:30,10086
948,2013-07-30T00:00:00.000+05:30,4289
950,2013-07-30T00:00:00.000+05:30,4151
953,2013-07-30T00:00:00.000+05:30,368
954,2013-07-30T00:00:00.000+05:30,5066
956,2013-07-30T00:00:00.000+05:30,4484
959,2013-07-30T00:00:00.000+05:30,8993
961,2013-07-30T00:00:00.000+05:30,5079
971,2013-07-30T00:00:00.000+05:30,9478
975,2013-07-30T00:00:00.000+05:30,638
976,2013-07-30T00:00:00.000+05:30,1088
991,2013-07-30T00:00:00.000+05:30,7317
998,2013-07-30T00:00:00.000+05:30,1739
1007,2013-07-30T00:00:00.000+05:30,1417
1015,2013-07-30T00:00:00.000+05:30,1136
1016,2013-07-30T00:00:00.000+05:30,5231
1019,2013-07-30T00:00:00.000+05:30,4475
1020,2013-07-30T00:00:00.000+05:30,4815
1029,2013-07-30T00:00:00.000+05:30,2800
1037,2013-07-30T00:00:00.000+05:30,1757
1043,2013-07-30T00:00:00.000+05:30,9955
1044,2013-07-30T00:00:00.000+05:30,2444
1045,2013-07-30T00:00:00.000+05:30,9990
1046,2013-07-30T00:00:00.000+05:30,11047
1048,2013-07-30T00:00:00.000+05:30,11869
1050,2013-07-30T00:00:00.000+05:30,3401
1053,2013-07-30T00:00:00.000+05:30,6393
1054,2013-07-30T00:00:00.000+05:30,2795
1060,2013-07-30T00:00:00.000+05:30,12390
1061,2013-07-30T00:00:00.000+05:30,1538
1066,2013-07-30T00:00:00.000+05:30,11037
1079,2013-07-31T00:00:00.000+05:30,10348
1082,2013-07-31T00:00:00.000+05:30,6078
1084,2013-07-31T00:00:00.000+05:30,6607
1088,2013-07-31T00:00:00.000+05:30,11139
1089,2013-07-31T00:00:00.000+05:30,2298
1093,2013-07-31T00:00:00.000+05:30,9763
1095,2013-07-31T00:00:00.000+05:30,6590
1101,2013-07-31T00:00:00.000+05:30,11858
1104,2013-07-31T00:00:00.000+05:30,10883
1109,2013-07-31T00:00:00.000+05:30,10029
1115,2013-07-31T00:00:00.000+05:30,12113
1116,2013-07-31T00:00:00.000+05:30,4383
1118,2013-07-31T00:00:00.000+05:30,7903
1120,2013-07-31T00:00:00.000+05:30,6515
1121,2013-07-31T00:00:00.000+05:30,423
1123,2013-07-31T00:00:00.000+05:30,2311
1129,2013-07-31T00:00:00.000+05:30,5367
1142,2013-07-31T00:00:00.000+05:30,10885
1151,2013-07-31T00:00:00.000+05:30,6022
1152,2013-07-31T00:00:00.000+05:30,11725
1155,2013-07-31T00:00:00.000+05:30,12066
1157,2013-07-31T00:00:00.000+05:30,7952
1161,2013-07-31T00:00:00.000+05:30,1657
1168,2013-07-31T00:00:00.000+05:30,61
1171,2013-07-31T00:00:00.000+05:30,6798
1179,2013-07-31T00:00:00.000+05:30,3326
1181,2013-07-31T00:00:00.000+05:30,5491
1189,2013-07-31T00:00:00.000+05:30,10333
1193,2013-07-31T00:00:00.000+05:30,10106
1195,2013-07-31T00:00:00.000+05:30,7703
1199,2013-07-31T00:00:00.000+05:30,244
1204,2013-07-31T00:00:00.000+05:30,731
1209,2013-07-31T00:00:00.000+05:30,2398
1219,2013-07-31T00:00:00.000+05:30,6728
1222,2013-07-31T00:00:00.000+05:30,6617
1224,2013-07-31T00:00:00.000+05:30,8781
1227,2013-07-31T00:00:00.000+05:30,8836
1229,2013-07-31T00:00:00.000+05:30,7822
1237,2013-07-31T00:00:00.000+05:30,71
1242,2013-07-31T00:00:00.000+05:30,9807
1245,2013-07-31T00:00:00.000+05:30,2686
1248,2013-07-31T00:00:00.000+05:30,6952
1249,2013-07-31T00:00:00.000+05:30,4014
1256,2013-07-31T00:00:00.000+05:30,1834
1264,2013-07-31T00:00:00.000+05:30,6474
1272,2013-07-31T00:00:00.000+05:30,3127
1276,2013-07-31T00:00:00.000+05:30,4202
1278,2013-07-31T00:00:00.000+05:30,3753
1282,2013-07-31T00:00:00.000+05:30,9392
1286,2013-07-31T00:00:00.000+05:30,8389
1294,2013-07-31T00:00:00.000+05:30,7121
1300,2013-08-01T00:00:00.000+05:30,553
1301,2013-08-01T00:00:00.000+05:30,1604
1306,2013-08-01T00:00:00.000+05:30,11672
1311,2013-08-01T00:00:00.000+05:30,5396
1316,2013-08-01T00:00:00.000+05:30,6376
1326,2013-08-01T00:00:00.000+05:30,10811
1331,2013-08-01T00:00:00.000+05:30,1426
1340,2013-08-01T00:00:00.000+05:30,5148
1346,2013-08-01T00:00:00.000+05:30,2090
1348,2013-08-01T00:00:00.000+05:30,2359
1354,2013-08-01T00:00:00.000+05:30,8294
1356,2013-08-01T00:00:00.000+05:30,8984
1360,2013-08-01T00:00:00.000+05:30,9009
1361,2013-08-01T00:00:00.000+05:30,12308
1364,2013-08-01T00:00:00.000+05:30,3192
1376,2013-08-01T00:00:00.000+05:30,11063
1381,2013-08-01T00:00:00.000+05:30,6643
1385,2013-08-01T00:00:00.000+05:30,12198
1387,2013-08-01T00:00:00.000+05:30,7547
1391,2013-08-01T00:00:00.000+05:30,5994
1394,2013-08-01T00:00:00.000+05:30,6857
1396,2013-08-01T00:00:00.000+05:30,8915
1402,2013-08-01T00:00:00.000+05:30,5394
1409,2013-08-01T00:00:00.000+05:30,1905
1416,2013-08-01T00:00:00.000+05:30,5806
1436,2013-08-01T00:00:00.000+05:30,10608
1441,2013-08-01T00:00:00.000+05:30,9350
1442,2013-08-01T00:00:00.000+05:30,7646
1450,2013-08-01T00:00:00.000+05:30,9151
1451,2013-08-01T00:00:00.000+05:30,2798
1456,2013-08-01T00:00:00.000+05:30,10194
1458,2013-08-01T00:00:00.000+05:30,3890
1459,2013-08-01T00:00:00.000+05:30,6756
1469,2013-08-01T00:00:00.000+05:30,6087
1475,2013-08-01T00:00:00.000+05:30,5235
1476,2013-08-01T00:00:00.000+05:30,8560
1478,2013-08-01T00:00:00.000+05:30,12136
1485,2013-08-01T00:00:00.000+05:30,10870
1486,2013-08-01T00:00:00.000+05:30,11106
1487,2013-08-01T00:00:00.000+05:30,3880
1488,2013-08-01T00:00:00.000+05:30,12000
1494,2013-08-01T00:00:00.000+05:30,6458
1496,2013-08-01T00:00:00.000+05:30,5858
1498,2013-08-01T00:00:00.000+05:30,9093
1502,2013-08-01T00:00:00.000+05:30,6236
1510,2013-08-01T00:00:00.000+05:30,12249
1511,2013-08-01T00:00:00.000+05:30,9326
1513,2013-08-01T00:00:00.000+05:30,11399
1514,2013-08-01T00:00:00.000+05:30,7273
1516,2013-08-01T00:00:00.000+05:30,8604
1526,2013-08-01T00:00:00.000+05:30,1908
1527,2013-08-01T00:00:00.000+05:30,7668
1533,2013-08-02T00:00:00.000+05:30,7249
1536,2013-08-02T00:00:00.000+05:30,4384
1545,2013-08-02T00:00:00.000+05:30,5657
1546,2013-08-02T00:00:00.000+05:30,797
1550,2013-08-02T00:00:00.000+05:30,3043
1551,2013-08-02T00:00:00.000+05:30,7264
1553,2013-08-02T00:00:00.000+05:30,10491
1554,2013-08-02T00:00:00.000+05:30,11728
1556,2013-08-02T00:00:00.000+05:30,6739
1561,2013-08-02T00:00:00.000+05:30,7789
1567,2013-08-02T00:00:00.000+05:30,8073
1573,2013-08-02T00:00:00.000+05:30,12270
1574,2013-08-02T00:00:00.000+05:30,106
1575,2013-08-02T00:00:00.000+05:30,7629
1581,2013-08-02T00:00:00.000+05:30,11603
1584,2013-08-02T00:00:00.000+05:30,12130
1586,2013-08-02T00:00:00.000+05:30,4562
1601,2013-08-02T00:00:00.000+05:30,12221
1602,2013-08-02T00:00:00.000+05:30,11156
1608,2013-08-02T00:00:00.000+05:30,8732
1614,2013-08-02T00:00:00.000+05:30,5534
1616,2013-08-02T00:00:00.000+05:30,10731
1622,2013-08-02T00:00:00.000+05:30,8413
1627,2013-08-02T00:00:00.000+05:30,2430
1629,2013-08-02T00:00:00.000+05:30,1365
1636,2013-08-02T00:00:00.000+05:30,1082
1643,2013-08-02T00:00:00.000+05:30,3311
1650,2013-08-02T00:00:00.000+05:30,4904
1679,2013-08-02T00:00:00.000+05:30,6850
1680,2013-08-02T00:00:00.000+05:30,6799
1681,2013-08-02T00:00:00.000+05:30,4295
1683,2013-08-02T00:00:00.000+05:30,1228
1690,2013-08-02T00:00:00.000+05:30,7166
1700,2013-08-02T00:00:00.000+05:30,5981
1714,2013-08-02T00:00:00.000+05:30,10107
1716,2013-08-02T00:00:00.000+05:30,8216
1718,2013-08-02T00:00:00.000+05:30,7775
1721,2013-08-02T00:00:00.000+05:30,4588
1722,2013-08-02T00:00:00.000+05:30,11453
1724,2013-08-02T00:00:00.000+05:30,2938
1728,2013-08-02T00:00:00.000+05:30,66
1730,2013-08-03T00:00:00.000+05:30,6698
1732,2013-08-03T00:00:00.000+05:30,2851
1739,2013-08-03T00:00:00.000+05:30,1791
1743,2013-08-03T00:00:00.000+05:30,4150
1746,2013-08-03T00:00:00.000+05:30,3905
1751,2013-08-03T00:00:00.000+05:30,1987
1752,2013-08-03T00:00:00.000+05:30,11516
1758,2013-08-03T00:00:00.000+05:30,7399
1763,2013-08-03T00:00:00.000+05:30,4914
1765,2013-08-03T00:00:00.000+05:30,6897
1771,2013-08-03T00:00:00.000+05:30,1008
1786,2013-08-03T00:00:00.000+05:30,6946
1787,2013-08-03T00:00:00.000+05:30,5663
1793,2013-08-03T00:00:00.000+05:30,8018
1794,2013-08-03T00:00:00.000+05:30,6120
1798,2013-08-03T00:00:00.000+05:30,11207
1806,2013-08-03T00:00:00.000+05:30,3549
1812,2013-08-03T00:00:00.000+05:30,7001
1823,2013-08-03T00:00:00.000+05:30,2192
1827,2013-08-03T00:00:00.000+05:30,1540
1831,2013-08-03T00:00:00.000+05:30,9699
1835,2013-08-03T00:00:00.000+05:30,6125
1838,2013-08-03T00:00:00.000+05:30,2113
1845,2013-08-03T00:00:00.000+05:30,11698
1853,2013-08-03T00:00:00.000+05:30,2598
1855,2013-08-03T00:00:00.000+05:30,8428
1862,2013-08-03T00:00:00.000+05:30,12259
1864,2013-08-03T00:00:00.000+05:30,6049
1867,2013-08-03T00:00:00.000+05:30,6141
1872,2013-08-03T00:00:00.000+05:30,6050
1878,2013-08-03T00:00:00.000+05:30,5230
1885,2013-08-03T00:00:00.000+05:30,2712
1888,2013-08-04T00:00:00.000+05:30,8859
1891,2013-08-04T00:00:00.000+05:30,867
1899,2013-08-04T00:00:00.000+05:30,4602
1900,2013-08-04T00:00:00.000+05:30,9839
1904,2013-08-04T00:00:00.000+05:30,3834
1905,2013-08-04T00:00:00.000+05:30,7332
1906,2013-08-04T00:00:00.000+05:30,12153
1908,2013-08-04T00:00:00.000+05:30,3470
1912,2013-08-04T00:00:00.000+05:30,2472
1914,2013-08-04T00:00:00.000+05:30,9505
1915,2013-08-04T00:00:00.000+05:30,3241
1918,2013-08-04T00:00:00.000+05:30,1855
1919,2013-08-04T00:00:00.000+05:30,8169
1921,2013-08-04T00:00:00.000+05:30,11846
1924,2013-08-04T00:00:00.000+05:30,1911
1926,2013-08-04T00:00:00.000+05:30,10249
1936,2013-08-04T00:00:00.000+05:30,6015
1940,2013-08-04T00:00:00.000+05:30,11351
1941,2013-08-04T00:00:00.000+05:30,9609
1942,2013-08-04T00:00:00.000+05:30,5837
1951,2013-08-04T00:00:00.000+05:30,8229
1962,2013-08-04T00:00:00.000+05:30,7820
1969,2013-08-04T00:00:00.000+05:30,10696
1972,2013-08-04T00:00:00.000+05:30,9757
1976,2013-08-04T00:00:00.000+05:30,8351
1978,2013-08-04T00:00:00.000+05:30,1031
1979,2013-08-04T00:00:00.000+05:30,2058
1986,2013-08-04T00:00:00.000+05:30,557
1987,2013-08-04T00:00:00.000+05:30,532
1994,2013-08-04T00:00:00.000+05:30,2916
1996,2013-08-04T00:00:00.000+05:30,7491
1997,2013-08-04T00:00:00.000+05:30,223
2002,2013-08-04T00:00:00.000+05:30,9355
2009,2013-08-04T00:00:00.000+05:30,5582
2018,2013-08-04T00:00:00.000+05:30,4303
2022,2013-08-04T00:00:00.000+05:30,251
2027,2013-08-05T00:00:00.000+05:30,8357
2030,2013-08-05T00:00:00.000+05:30,4302
2032,2013-08-05T00:00:00.000+05:30,10509
2033,2013-08-05T00:00:00.000+05:30,757
2035,2013-08-05T00:00:00.000+05:30,5416
2039,2013-08-05T00:00:00.000+05:30,4083
2062,2013-08-05T00:00:00.000+05:30,8438
2064,2013-08-05T00:00:00.000+05:30,3442
2066,2013-08-05T00:00:00.000+05:30,1954
2072,2013-08-05T00:00:00.000+05:30,3827
2079,2013-08-05T00:00:00.000+05:30,881
2082,2013-08-05T00:00:00.000+05:30,10610
2085,2013-08-05T00:00:00.000+05:30,10559
2091,2013-08-05T00:00:00.000+05:30,535
2095,2013-08-05T00:00:00.000+05:30,5216
2096,2013-08-05T00:00:00.000+05:30,8075
2099,2013-08-05T00:00:00.000+05:30,3863
2100,2013-08-05T00:00:00.000+05:30,4541
2101,2013-08-05T00:00:00.000+05:30,5559
2106,2013-08-05T00:00:00.000+05:30,5305
2110,2013-08-05T00:00:00.000+05:30,6076
2121,2013-08-05T00:00:00.000+05:30,7546
2123,2013-08-05T00:00:00.000+05:30,10824
2124,2013-08-05T00:00:00.000+05:30,7336
2138,2013-08-05T00:00:00.000+05:30,8510
2139,2013-08-05T00:00:00.000+05:30,7249
2141,2013-08-05T00:00:00.000+05:30,5269
2151,2013-08-05T00:00:00.000+05:30,591
2158,2013-08-05T00:00:00.000+05:30,8688
2160,2013-08-06T00:00:00.000+05:30,11203
2164,2013-08-06T00:00:00.000+05:30,7374
2165,2013-08-06T00:00:00.000+05:30,1638
2166,2013-08-06T00:00:00.000+05:30,4893
2167,2013-08-06T00:00:00.000+05:30,24
2181,2013-08-06T00:00:00.000+05:30,6677
2191,2013-08-06T00:00:00.000+05:30,8643
2207,2013-08-06T00:00:00.000+05:30,349
2211,2013-08-06T00:00:00.000+05:30,11442
2221,2013-08-06T00:00:00.000+05:30,3696
2224,2013-08-06T00:00:00.000+05:30,6092
2225,2013-08-06T00:00:00.000+05:30,2018
2229,2013-08-06T00:00:00.000+05:30,10391
2233,2013-08-06T00:00:00.000+05:30,7114
2240,2013-08-06T00:00:00.000+05:30,1984
2242,2013-08-06T00:00:00.000+05:30,10916
2246,2013-08-06T00:00:00.000+05:30,5445
2248,2013-08-06T00:00:00.000+05:30,7593
2249,2013-08-06T00:00:00.000+05:30,1106
2252,2013-08-06T00:00:00.000+05:30,80
2254,2013-08-06T00:00:00.000+05:30,1850
2262,2013-08-06T00:00:00.000+05:30,2756
2263,2013-08-06T00:00:00.000+05:30,5367
2266,2013-08-06T00:00:00.000+05:30,859
2268,2013-08-06T00:00:00.000+05:30,965
2276,2013-08-06T00:00:00.000+05:30,3191
2281,2013-08-06T00:00:00.000+05:30,4265
2282,2013-08-06T00:00:00.000+05:30,5935
2291,2013-08-06T00:00:00.000+05:30,11470
2292,2013-08-06T00:00:00.000+05:30,4659
2294,2013-08-06T00:00:00.000+05:30,4795
2307,2013-08-06T00:00:00.000+05:30,4128
2313,2013-08-06T00:00:00.000+05:30,8855
2323,2013-08-06T00:00:00.000+05:30,5746
2324,2013-08-06T00:00:00.000+05:30,4254
2328,2013-08-06T00:00:00.000+05:30,6987
2329,2013-08-06T00:00:00.000+05:30,1266
2336,2013-08-06T00:00:00.000+05:30,11918
2341,2013-08-06T00:00:00.000+05:30,9924
2353,2013-08-06T00:00:00.000+05:30,4186
2360,2013-08-06T00:00:00.000+05:30,7946
2361,2013-08-06T00:00:00.000+05:30,9926
2366,2013-08-06T00:00:00.000+05:30,7887
2368,2013-08-06T00:00:00.000+05:30,8182
2376,2013-08-06T00:00:00.000+05:30,3944
2378,2013-08-06T00:00:00.000+05:30,12119
2379,2013-08-06T00:00:00.000+05:30,11956
2393,2013-08-06T00:00:00.000+05:30,8666
2402,2013-08-06T00:00:00.000+05:30,9050
2410,2013-08-07T00:00:00.000+05:30,10955
2418,2013-08-07T00:00:00.000+05:30,7554
2421,2013-08-07T00:00:00.000+05:30,8722
2422,2013-08-07T00:00:00.000+05:30,5375
2438,2013-08-07T00:00:00.000+05:30,1840
2446,2013-08-07T00:00:00.000+05:30,249
2451,2013-08-07T00:00:00.000+05:30,8802
2457,2013-08-07T00:00:00.000+05:30,9662
2460,2013-08-07T00:00:00.000+05:30,11448
2466,2013-08-07T00:00:00.000+05:30,2285
2469,2013-08-07T00:00:00.000+05:30,4198
2471,2013-08-07T00:00:00.000+05:30,7261
2478,2013-08-07T00:00:00.000+05:30,9392
2479,2013-08-07T00:00:00.000+05:30,8808
2485,2013-08-07T00:00:00.000+05:30,7793
2490,2013-08-07T00:00:00.000+05:30,1011
2500,2013-08-07T00:00:00.000+05:30,2389
2503,2013-08-07T00:00:00.000+05:30,3187
2525,2013-08-07T00:00:00.000+05:30,2340
2530,2013-08-07T00:00:00.000+05:30,7729
2532,2013-08-07T00:00:00.000+05:30,1164
2534,2013-08-07T00:00:00.000+05:30,4305
2537,2013-08-07T00:00:00.000+05:30,1851
2549,2013-08-07T00:00:00.000+05:30,6752
2560,2013-08-07T00:00:00.000+05:30,8796
2565,2013-08-07T00:00:00.000+05:30,10579
2566,2013-08-07T00:00:00.000+05:30,10398
2572,2013-08-07T00:00:00.000+05:30,10849
2575,2013-08-08T00:00:00.000+05:30,5070
2576,2013-08-08T00:00:00.000+05:30,4988
2590,2013-08-08T00:00:00.000+05:30,7206
2594,2013-08-08T00:00:00.000+05:30,7891
